Trial_ID,Sim_Time,Dev_EUI,Node_Internal_ID,F_Cnt,Msgs_Window,Target,Server_Calc_Sat,Node_Last_Sat,FSM_State,Action,P_Reward,Period_Sec,Active_Nodes
1,46.41,70b3d57ed007334e,1,6,1,30,20.0,70,2,REWARD,0.5,60,1
1,106.2,70b3d57ed007334e,1,7,2,30,20.0,55,2,REWARD,0.55,60,1
1,167.89,70b3d57ed007334e,1,8,3,30,20.0,45,1,REWARD,0.45,61,1
1,229.84,70b3d57ed007334e,1,9,4,30,20.0,45,1,PUNISH,0.45,61,1
1,252.26,70b3d57ed00733ea,2,1,5,30,20.0,70,2,REWARD,0.5,60,2
1,288.65,70b3d57ed007334e,1,10,6,30,20.0,37,3,REWARD,0.37,58,2
1,312.49,70b3d57ed00733ea,2,4,7,30,20.0,55,2,REWARD,0.55,60,2
1,341.24,70b3d57ed007334e,1,12,8,30,20.01,28,3,PUNISH,0.28,52,2
1,374.29,70b3d57ed00733ea,2,5,8,30,20.01,45,2,PUNISH,0.45,61,2
1,394.07,70b3d57ed007334e,1,13,9,30,20.01,26,4,PUNISH,0.26,52,2
1,435.86,70b3d57ed00733ea,2,6,9,30,20.01,45,2,PUNISH,0.45,61,2
1,446.91,70b3d57ed007334e,1,14,10,30,20.03,26,4,PUNISH,0.26,52,2
1,500.18,70b3d57ed00733ea,2,8,10,30,20.03,32,1,REWARD,0.32,63,2
1,556.82,70b3d57ed00733ea,2,9,9,30,20.01,28,3,PUNISH,0.28,57,2
1,559.03,70b3d57ed007334e,1,17,10,30,20.03,23,1,PUNISH,0.23,56,2
1,614.09,70b3d57ed00733ea,2,10,9,30,20.01,26,4,PUNISH,0.26,57,2
1,614.94,70b3d57ed007334e,1,18,10,30,20.03,23,1,PUNISH,0.23,56,2
1,665.36,70b3d57ed007334e,1,19,10,30,20.03,22,3,PUNISH,0.22,50,2
1,671.53,70b3d57ed00733ea,2,11,11,30,20.06,26,4,PUNISH,0.26,57,2
1,715.86,70b3d57ed007334e,1,20,10,30,20.03,21,4,PUNISH,0.21,50,2
1,732.35,70b3d57ed00733ea,2,13,11,30,20.06,23,2,PUNISH,0.23,60,2
1,769.27,70b3d57ed007334e,1,22,10,30,20.03,21,1,PUNISH,0.21,53,2
1,796.48,70b3d57ed00733ea,2,14,11,30,20.06,22,1,PUNISH,0.22,64,2
1,822.62,70b3d57ed007334e,1,23,11,30,20.06,20,3,PUNISH,0.2,53,2
1,861.08,70b3d57ed00733ea,2,15,10,30,20.03,22,1,PUNISH,0.22,64,2
1,870.73,70b3d57ed007334e,1,24,11,30,20.06,20,4,PUNISH,0.2,48,2
1,966.89,70b3d57ed007334e,1,26,9,30,20.01,20,4,PUNISH,0.2,48,2
1,976.95,70b3d57ed00733ea,2,17,9,30,20.01,21,3,PUNISH,0.21,57,2
1,1017.87,70b3d57ed007334e,1,28,9,30,20.01,20,1,PUNISH,0.2,50,2
1,1028.86,70b3d57ed00733ea,2,18,10,30,20.03,21,4,PUNISH,0.21,52,2
1,1068.84,70b3d57ed007334e,1,29,10,30,20.03,20,3,PUNISH,0.2,50,2
1,1081.0,70b3d57ed00733ea,2,19,10,30,20.03,21,2,PUNISH,0.21,52,2
1,1114.72,70b3d57ed007334e,1,30,10,30,20.03,20,4,PUNISH,0.2,45,2
1,1136.28,70b3d57ed00733ea,2,20,10,30,20.03,20,1,PUNISH,0.2,55,2
1,1160.58,70b3d57ed007334e,1,31,11,30,20.06,20,4,PUNISH,0.2,45,2
1,1191.69,70b3d57ed00733ea,2,22,10,30,20.03,20,1,PUNISH,0.2,55,2
1,1209.23,70b3d57ed007334e,1,32,11,30,20.06,20,2,PUNISH,0.2,48,2
1,1241.28,70b3d57ed00733ea,2,23,12,30,20.12,20,3,PUNISH,0.2,49,2
1,1257.87,70b3d57ed007334e,1,33,13,30,20.25,20,1,PUNISH,0.2,48,2
1,1291.02,70b3d57ed00733ea,2,24,12,30,20.12,20,4,PUNISH,0.2,49,2
1,1301.62,70b3d57ed007334e,1,35,13,30,20.25,20,4,REWARD,0.2,43,2
1,1341.01,70b3d57ed00733ea,2,25,12,30,20.12,20,4,PUNISH,0.2,49,2
1,1345.39,70b3d57ed007334e,1,36,13,30,20.25,20,4,PUNISH,0.2,43,2
1,1392.01,70b3d57ed007334e,1,38,12,30,20.12,20,1,REWARD,0.2,46,2
1,1393.49,70b3d57ed00733ea,2,26,13,30,20.25,20,2,PUNISH,0.2,52,2
1,1438.18,70b3d57ed007334e,1,39,12,30,20.12,20,1,PUNISH,0.2,46,2
1,1446.22,70b3d57ed00733ea,2,27,13,30,20.25,20,1,PUNISH,0.2,52,2
1,1487.41,70b3d57ed007334e,1,41,13,30,20.25,20,2,PUNISH,0.2,49,2
1,1493.65,70b3d57ed00733ea,2,29,13,30,20.25,20,4,PUNISH,0.2,47,2
1,1536.52,70b3d57ed007334e,1,42,13,30,20.25,20,2,PUNISH,0.2,49,2
1,1541.36,70b3d57ed00733ea,2,30,13,30,20.25,20,2,REWARD,0.2,47,2
1,1588.57,70b3d57ed00733ea,2,31,13,30,20.25,20,2,PUNISH,0.2,47,2
1,1588.83,70b3d57ed007334e,1,44,14,30,20.48,20,3,PUNISH,0.2,52,2
1,1638.87,70b3d57ed00733ea,2,33,13,30,20.25,20,3,REWARD,0.2,50,2
1,1640.78,70b3d57ed007334e,1,45,14,30,20.48,20,3,PUNISH,0.2,52,2
1,1687.67,70b3d57ed007334e,1,47,13,30,20.25,20,2,REWARD,0.2,46,2
1,1689.16,70b3d57ed00733ea,2,34,14,30,20.48,20,3,PUNISH,0.2,50,2
1,1734.44,70b3d57ed00733ea,2,35,13,30,20.25,20,3,REWARD,0.2,45,2
1,1734.71,70b3d57ed007334e,1,48,14,30,20.48,20,1,PUNISH,0.2,46,2
1,1776.82,70b3d57ed007334e,1,49,13,30,20.25,20,3,PUNISH,0.2,42,2
1,1779.86,70b3d57ed00733ea,2,37,14,30,20.48,20,4,PUNISH,0.2,45,2
1,1819.26,70b3d57ed007334e,1,50,13,30,20.25,20,4,PUNISH,0.2,42,2
1,1827.7,70b3d57ed00733ea,2,38,14,30,20.48,20,2,PUNISH,0.2,47,2
1,1861.24,70b3d57ed007334e,1,51,13,30,20.25,20,4,REWARD,0.2,42,2
1,1875.67,70b3d57ed00733ea,2,39,14,30,20.48,20,2,PUNISH,0.2,47,2
1,1906.23,70b3d57ed007334e,1,52,13,30,20.25,20,2,PUNISH,0.2,44,2
1,1926.53,70b3d57ed00733ea,2,40,14,30,20.48,20,1,PUNISH,0.2,50,2
1,1950.74,70b3d57ed007334e,1,53,13,30,20.25,20,1,PUNISH,0.2,44,2
1,1977.39,70b3d57ed00733ea,2,42,14,30,20.48,20,3,PUNISH,0.2,50,2
1,1991.03,70b3d57ed007334e,1,54,13,30,20.25,20,3,PUNISH,0.2,40,2
1,2023.16,70b3d57ed00733ea,2,43,14,30,20.48,20,4,PUNISH,0.2,45,2
1,2031.3,70b3d57ed007334e,1,55,15,30,20.89,20,4,PUNISH,0.2,40,2
1,2068.93,70b3d57ed00733ea,2,44,14,30,20.48,20,4,PUNISH,0.2,45,2
1,2074.23,70b3d57ed007334e,1,56,15,30,20.89,20,2,PUNISH,0.2,42,2
1,2116.68,70b3d57ed007334e,1,58,14,30,20.48,20,3,REWARD,0.2,42,2
1,2117.47,70b3d57ed00733ea,2,46,15,30,20.89,20,1,REWARD,0.2,48,2
1,2159.63,70b3d57ed007334e,1,59,14,30,20.48,20,3,PUNISH,0.2,42,2
1,2166.13,70b3d57ed00733ea,2,47,14,30,20.48,20,3,PUNISH,0.2,48,2
1,2197.81,70b3d57ed007334e,1,61,14,30,20.48,20,2,PUNISH,0.2,38,2
1,2209.65,70b3d57ed00733ea,2,48,14,30,20.48,20,4,PUNISH,0.2,43,2
1,2236.23,70b3d57ed007334e,1,62,14,30,20.48,20,1,PUNISH,0.2,38,2
1,2253.33,70b3d57ed00733ea,2,49,14,30,20.48,20,4,PUNISH,0.2,43,2
1,2274.65,70b3d57ed007334e,1,63,15,30,20.89,20,1,PUNISH,0.2,38,2
1,2299.63,70b3d57ed00733ea,2,51,14,30,20.48,20,1,PUNISH,0.2,46,2
1,2309.23,70b3d57ed007334e,1,65,15,30,20.89,20,4,PUNISH,0.2,34,2
1,2343.8,70b3d57ed007334e,1,66,14,30,20.48,20,3,REWARD,0.2,34,2
1,2345.91,70b3d57ed00733ea,2,52,15,30,20.89,20,1,PUNISH,0.2,46,2
1,2375.18,70b3d57ed007334e,1,67,14,30,20.48,20,4,REWARD,0.2,31,2
1,2387.71,70b3d57ed00733ea,2,53,15,30,20.89,20,3,PUNISH,0.2,41,2
1,2406.06,70b3d57ed007334e,1,68,16,30,21.59,20,4,PUNISH,0.2,31,2
1,2429.23,70b3d57ed00733ea,2,54,15,30,20.89,20,4,REWARD,0.2,41,2
1,2439.29,70b3d57ed007334e,1,69,16,30,21.59,20,2,PUNISH,0.2,32,2
1,2472.03,70b3d57ed007334e,1,70,15,30,20.89,20,1,PUNISH,0.2,32,2
1,2502.04,70b3d57ed007334e,1,72,15,30,20.89,20,3,PUNISH,0.2,30,2
1,2517.78,70b3d57ed00733ea,2,56,15,30,20.89,20,2,PUNISH,0.2,44,2
1,2532.18,70b3d57ed007334e,1,73,16,30,21.59,20,3,PUNISH,0.2,30,2
1,2562.05,70b3d57ed007334e,1,75,15,30,20.89,20,4,PUNISH,0.2,30,2
1,2564.33,70b3d57ed00733ea,2,58,16,30,21.59,20,3,PUNISH,0.2,46,2
1,2592.28,70b3d57ed007334e,1,76,16,30,21.59,20,2,PUNISH,0.2,30,2
1,2611.15,70b3d57ed00733ea,2,59,15,30,20.89,20,4,PUNISH,0.2,46,2
1,2622.31,70b3d57ed007334e,1,77,16,30,21.59,20,2,PUNISH,0.2,30,2
1,2654.1,70b3d57ed007334e,1,78,15,30,20.89,21,1,PUNISH,0.21,31,2
1,2658.2,70b3d57ed00733ea,2,60,16,30,21.59,20,4,PUNISH,0.2,46,2
1,2685.64,70b3d57ed007334e,1,79,16,30,21.59,21,3,PUNISH,0.21,31,2
1,2704.99,70b3d57ed00733ea,2,61,16,30,21.59,20,4,PUNISH,0.2,46,2
1,2715.77,70b3d57ed007334e,1,80,16,30,21.59,20,4,PUNISH,0.2,30,2
1,2745.65,70b3d57ed007334e,1,82,15,30,20.89,21,1,PUNISH,0.21,30,2
1,2746.89,70b3d57ed00733ea,2,62,16,30,21.59,21,3,REWARD,0.21,42,2
1,2775.89,70b3d57ed007334e,1,83,16,30,21.59,21,1,PUNISH,0.21,30,2
1,2789.02,70b3d57ed00733ea,2,64,17,30,22.72,21,3,PUNISH,0.21,42,2
1,2805.65,70b3d57ed007334e,1,85,17,30,22.72,21,4,PUNISH,0.21,30,2
1,2826.93,70b3d57ed00733ea,2,65,17,30,22.72,21,4,PUNISH,0.21,37,2
1,2835.66,70b3d57ed007334e,1,86,17,30,22.72,21,2,PUNISH,0.21,30,2
1,2864.84,70b3d57ed00733ea,2,66,16,30,21.59,21,4,PUNISH,0.21,37,2
1,2867.47,70b3d57ed007334e,1,87,17,30,22.72,21,1,REWARD,0.21,31,2
1,2899.38,70b3d57ed007334e,1,88,17,30,22.72,21,1,REWARD,0.21,31,2
1,2905.02,70b3d57ed00733ea,2,67,18,30,24.49,21,2,PUNISH,0.21,40,2
1,2929.27,70b3d57ed007334e,1,89,17,30,22.72,22,3,PUNISH,0.22,30,2
1,2945.22,70b3d57ed00733ea,2,69,18,30,24.49,22,1,PUNISH,0.22,40,2
1,2959.28,70b3d57ed007334e,1,90,17,30,22.72,22,4,PUNISH,0.22,30,2
1,2988.04,70b3d57ed00733ea,2,70,17,30,22.72,23,2,PUNISH,0.23,42,2
1,2991.09,70b3d57ed007334e,1,91,18,30,24.49,22,2,REWARD,0.22,31,2
1,3022.87,70b3d57ed007334e,1,93,17,30,22.72,22,1,PUNISH,0.22,31,2
1,3030.65,70b3d57ed00733ea,2,71,18,30,24.49,22,1,PUNISH,0.22,42,2
1,3054.67,70b3d57ed007334e,1,94,17,30,22.72,22,1,PUNISH,0.22,31,2
1,3073.0,70b3d57ed00733ea,2,72,18,30,24.49,22,1,PUNISH,0.22,42,2
1,3084.78,70b3d57ed007334e,1,95,18,30,24.49,22,3,PUNISH,0.22,30,2
1,3111.5,70b3d57ed00733ea,2,73,17,30,22.72,23,3,PUNISH,0.23,38,2
1,3114.67,70b3d57ed007334e,1,97,18,30,24.49,23,2,PUNISH,0.23,30,2
1,3144.69,70b3d57ed007334e,1,98,17,30,22.72,23,2,PUNISH,0.23,30,2
1,3149.68,70b3d57ed00733ea,2,75,18,30,24.49,23,2,PUNISH,0.23,38,2
1,3176.53,70b3d57ed007334e,1,100,17,30,22.72,23,3,REWARD,0.23,31,2
1,3190.32,70b3d57ed00733ea,2,76,18,30,24.49,23,1,PUNISH,0.23,40,2
1,3208.32,70b3d57ed007334e,1,101,17,30,22.72,23,4,PUNISH,0.23,31,2
1,3230.96,70b3d57ed00733ea,2,77,17,30,22.72,23,3,PUNISH,0.23,40,2
1,3240.33,70b3d57ed007334e,1,102,18,30,24.49,23,4,PUNISH,0.23,31,2
1,3270.09,70b3d57ed007334e,1,104,17,30,22.72,23,4,PUNISH,0.23,30,2
1,3271.61,70b3d57ed00733ea,2,78,18,30,24.49,23,3,PUNISH,0.23,40,2
